Name	Depth[m]	T_down [C]	l_horiz [m]	LCOH [cEURO/kWh]	Q_dot [MW]	W_net [kW]	T_turb_out [C]	x_turb_out [-]	link
COZZO_SCALIA_001	3250.0	94.04050454632414	1559.0179571569545	0.09846959058330428	0.5609326944666461	52.87440707337286	10.00000000000108	0.2845144904380421	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2209
MAGENTA_001_DIR	3498.0	95.59386739619757	1543.366757962936	0.09850912903283537	0.5532306876623514	54.08499845285027	10.00000000000108	0.2806079031364099	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3425
PRELERNA_001	3457.0	95.30043051204012	1547.761971445141	0.09857164084201545	0.5546367327890627	53.911938562548606	10.00000000000108	0.2813210728566015	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4852
MONTE_FORCUSO_002	1690.0	82.32454791857279	1675.755924263835	0.09885056734667289	0.6184727282546577	42.238183226006804	10.00000000000108	0.31369976267207783	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3921
MONTE_FOI_001	4912.0	103.21345237574415	1510.8723889345233	0.09945826711372958	0.5238929919042572	60.96025095156278	10.00000000000108	0.26572733075833654	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3919
CASALBORE_002	3476.0	94.79168650258762	1545.2952342408369	0.09967034255119508	0.5489336485202169	53.31820208498801	10.00000000000108	0.2784283726615836	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1257
TEMPA_DEL_VENTO_001	4897.0	102.91950671666656	1510.8213401520702	0.09984330432852884	0.5224970087387227	60.64060953415697	10.00000000000108	0.2650192646339691	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6328
TRE_FONTANE_001	3502.0	94.76458374458508	1541.9532481555943	0.10000701327485564	0.5462867137906514	53.19126298342482	10.00000000000108	0.27708580287873125	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6567
CASALINI_001	3453.0	94.43636166345222	1548.2996302613233	0.10004282848638313	0.54838435850829	53.04441903794534	10.00000000000108	0.2781497635354128	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1263
ERACLEA_SICILIA_001	2019.0	84.31463772605548	1637.4898198122874	0.1001226720117427	0.5946370147910051	43.96673040933442	10.00000000000108	0.3016098881876088	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2478
POROTTO_001	1602.0	80.76732007141543	1686.0665587843744	0.10023531636998764	0.6161925842926372	40.802274487687974	10.00000000000108	0.3125432353313132	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4615
CERTALDO_001	1738.0	81.79466858231126	1668.0917665369639	0.10050260875882805	0.6068572594733234	41.70401023207582	10.00000000000108	0.3078082016806797	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1592
S.COLOMBANO_004	4173.0	98.45999986835433	1524.825715214548	0.10061764503755351	0.5309455738395475	56.55309655273042	10.00000000000108	0.26930451885128437	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5556
CASA_BORSELLI_001	3456.0	94.10177648071209	1547.8976528025612	0.10067287681072572	0.5455267909586127	52.69185086884536	10.00000000000108	0.27670035724601544	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1247
SESTOLA_001	2832.0	89.98932323992418	1577.287601449916	0.10068686333319185	0.5619729955002544	49.03502671752823	10.00000000000108	0.28504214860701477	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6138
DESANA_002	3299.0	92.58272117171845	1554.0211348194239	0.10160802212020363	0.5452025384425029	51.27297396313865	10.00000000000108	0.2765358909200119	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2344
TRANFAGLIA_001	3357.0	92.5630325082555	1550.9934209956537	0.10232269156075181	0.5406244241173566	51.18855057334993	10.00000000000108	0.27421379438822674	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6556
ACATE_001_DIR	3388.0	92.75999523757443	1549.7397629474947	0.10232431845319812	0.539889948983352	51.36196895602334	10.00000000000108	0.27384125625566286	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4
ACATE_002	3373.0	92.45995175819762	1550.0187628694507	0.10270040053035193	0.5385826918622968	51.06208094709145	10.00000000000108	0.27317819347230693	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5
CERTALDO_003	1668.0	79.9431865791624	1674.7883508835073	0.10277164767385996	0.5989366794984794	39.99198340550706	10.00000000000108	0.3037907503933043	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1594
S.BIASE_001	4089.0	96.70139987701417	1524.6433714352054	0.10295272243148106	0.5224422145282931	54.70279051920923	10.00000000000108	0.2649914720894924	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5529
BELLADONNA_001_DIR	4060.0	96.41643271315843	1525.1104723674564	0.1031677482050189	0.5220363280542981	54.42355982159032	10.00000000000108	0.26478559964799714	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=719
LINAROLO_001	3206.0	91.04885980459937	1556.5170413044327	0.10331647007879208	0.5398695537177387	49.765447252637244	10.00000000000108	0.273830911434153	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3302
VALLEDOLMO_001	3197.0	90.90515306420806	1556.7764014298516	0.10347440232662816	0.5393953607827774	49.62551251101657	10.00000000000108	0.27359039280760344	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6766
ORSOGNA_001	3340.0	91.79999253532705	1550.6488294371386	0.10353338285327238	0.535710497827999	50.40526015688781	10.00000000000108	0.27172136838407734	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4194
CERTALDO_SUD_001_DIR	1695.0	79.62466562970951	1670.2672583872545	0.1037932717876785	0.5922087047071464	39.679300521293186	10.00000000000108	0.30037820849956465	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1596
CALDERARI_001_S	4019.0	95.71111177451694	1525.293294197119	0.10404265830958455	0.5190936743625411	53.69930363179126	10.00000000000108	0.26329303623726263	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1050
ZIMMARA_001	2748.0	87.43991272793492	1578.6116940952088	0.10428092731017545	0.5478423041725106	46.51512516901537	10.00000000000108	0.2778748244657966	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6973
SCICLI_002	3309.0	91.17930726066794	1551.2599566180265	0.1043246730265721	0.533009855559923	49.790985376894824	10.00000000000108	0.27035155723500953	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6004
BUDRIO_006	3600.0	92.9232128276332	1534.8870162010369	0.10451234111749641	0.5245576156184548	51.12899819924089	10.00000000000108	0.2660644390767556	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=979
SPERLINGA_003	3835.0	94.30992373529841	1529.070034235091	0.10461636701546408	0.5198945478630514	52.382794847194454	10.00000000000108	0.2636992527373003	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6232
MOZIA_001	2502.0	85.03994741981637	1592.7464952524929	0.10550552711307085	0.5499029994939186	44.33351041314076	10.00000000000108	0.2789200437676876	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4074
BIDDUSA_001	2500.0	84.96445076200479	1592.7728001940854	0.10562200889481711	0.5494419508511026	44.26094253992662	10.00000000000108	0.2786861921470354	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=776
CICCONE_001_APP	2673.0	86.19041715174336	1581.760401923873	0.10565049946676308	0.5439331672365929	45.331040791152624	10.00000000000108	0.2758920445095802	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1715
CAPRARA_001	3969.0	94.37074754099919	1524.7697241071342	0.10605291238052036	0.5117315895382728	52.30367481792811	10.00000000000108	0.25955886307709486	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1219
TRIONTO_001	4659.0	98.1799994591575	1510.1372823805284	0.10635734355363591	0.49979534590023394	55.58873537785432	10.00000000000108	0.2535045996869938	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6661
BENEVENTO_002	3939.0	93.88132658251479	1524.9644798876175	0.10666177970948894	0.5097907429936045	51.811336800467686	10.00000000000108	0.2585744330891091	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=758
VILLALFONSINA_001	3201.0	89.01801469182149	1553.5500224157518	0.10713731232011602	0.5236359097743558	47.67853123065666	10.00000000000108	0.26559693438117565	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6907
ACATE_003	3191.0	88.81999997051702	1553.7782504424722	0.10739825164246934	0.5227872358259069	47.48715593523928	10.00000000000108	0.2651664726905435	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6
CONSANDOLO_001	3106.0	87.99398092353852	1557.165456971622	0.10792206590343893	0.522633573281808	46.73667793447443	10.00000000000108	0.26508853246551306	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1927
CIRCELLO_001	3885.0	92.7000005147826	1524.8602551957968	0.10837092733996966	0.5039349502821365	50.61147817065648	10.00000000000108	0.2556042766053658	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1757
S.CLAUDIO_001	4127.0	93.35606511472844	1518.291507656108	0.1099780442344522	0.4939405791261181	51.031237176974535	10.00000000000108	0.25053496357591865	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5552
SOMMARIVA_DEL_BOSCO_001	3809.0	91.18017990300659	1524.975471937426	0.11054076223900933	0.49682217434229736	49.09348723911157	10.00000000000108	0.25199655710160773	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6201
NERVESA_001	3754.0	90.63373515454106	1525.9322669098638	0.11097816562851168	0.496057610861336	48.580924268013334	10.00000000000108	0.2516087576537613	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4117
MINEO_001	2278.0	80.55854545057694	1603.91001880506	0.11111766337474384	0.5328071678644477	40.19385556939698	10.00000000000108	0.27024875062921716	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3691
FRAINE_001	3784.0	90.65850648810925	1524.9897006651381	0.11131237027917569	0.49431183134375317	48.57611500200815	10.00000000000108	0.25072326894047736	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2688
RICCARDINA_001	3818.0	90.82985830631662	1524.1491149118933	0.11138920630201347	0.4934782410297281	48.7189581064065	10.00000000000108	0.25030045792274125	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5137
VILLA_LITERNO_001	2990.0	85.1894737596002	1559.4099954107896	0.11207161697133311	0.5086999566529901	44.05643602867611	10.00000000000108	0.2580211679238977	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6882
CASTELMAURO_002	3753.0	90.06569103589521	1525.0963853120184	0.11216391805427742	0.4916270868681994	47.99381616725819	10.00000000000108	0.24936152141897716	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1364
CASANOVA_LONATI_001	3002.0	85.05998726504777	1558.4997953641175	0.11251760639615942	0.5066740763372206	43.91763619648467	10.00000000000108	0.2569936073780151	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1275
BENEVENTO_003	3723.0	89.64539939109525	1525.4384790947631	0.11266639608458005	0.4902448068011285	47.590876601131164	10.00000000000108	0.2486604057364633	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=759
OTTOBIANO_001	4130.0	92.03379374436236	1516.264065106643	0.11281140178182862	0.483468286950558	49.62427274818474	10.00000000000108	0.24522324097276374	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4216
CASTELFRENTANO_006	2987.0	84.69630446872398	1558.8101461053507	0.11307636464321551	0.5048618623586197	43.57583707028767	10.00000000000108	0.25607442198951413	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1346
PANDINO_001	3118.0	85.41573556617517	1552.4697350304136	0.11342171961205771	0.5005398073675483	44.152081492631694	10.00000000000108	0.25388220305565656	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4284
MONACILIONI_001	3643.0	88.50120477287255	1526.3382077506856	0.11406614884753312	0.48639002762267075	46.49910489468835	10.00000000000108	0.24670519694844176	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3813
CORSICO_001	2854.0	83.31975894086314	1564.7398897497078	0.11408052142390557	0.5041916596209072	42.36343809343118	10.00000000000108	0.25573448389659964	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2032
S.TEODORO_CESARO'_001	3617.0	88.22432463608067	1527.4291629058503	0.1143158586052383	0.4860427984649228	46.26112304056645	10.00000000000108	0.24652907648362235	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5843
RANDAZZO_002	3646.0	88.325686867911	1525.9746236904462	0.11449152668967745	0.4847997639181727	46.31804758611659	10.00000000000108	0.24589858846936669	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4992
TROITTA_001	2520.0	80.70421788626847	1583.7374974459713	0.11462142230217298	0.5109445557644702	40.15491327208699	10.00000000000108	0.2591596663190528	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6669
CERNUSCO_005	2955.0	83.6967725670118	1559.1360057076477	0.11477003240327951	0.49914322053382465	42.633750847906924	10.00000000000108	0.25317383074063726	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1572
MESSER_MARINO_001	3603.0	87.85176593651738	1529.0300003420198	0.11494225265983501	0.4843799326343462	45.945312291169536	10.00000000000108	0.24568564298594914	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3654
LANCIANO_001	2880.0	82.61328229440197	1561.9872495827783	0.11602887890536039	0.4961839929043397	41.66065697298502	10.00000000000108	0.2516728607501228	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3218
MARTELLI_001	2869.0	82.45199636437347	1562.4149920569278	0.11621957496949163	0.4957347381848976	41.51644194660476	10.00000000000108	0.2514449912056305	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3523
VILLA_GRANDE_001	3650.0	87.30194519681288	1524.324058680453	0.1168326936536407	0.4764185030756879	45.28078919019608	10.00000000000108	0.24164747210308907	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6881
LANCIANO_002_APP	2850.0	82.00199007327564	1562.8903285120248	0.116935490839292	0.4935331068431679	41.10454884673702	10.00000000000108	0.2503282867854681	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3220
FIUME_SALINE_001	3736.0	87.74453129814937	1522.2021113239448	0.11704295692097176	0.4743800843213306	45.640993616955235	10.00000000000108	0.24061355185041652	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2593
NAFTIA_001	2053.0	76.05206797137485	1617.944955208278	0.11712277920069229	0.5161601995386433	36.208487643964475	10.00000000000108	0.2618051285025788	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4091
S.GREGORIO_MAGNO_001	4442.0	91.82572102591621	1507.1195218603552	0.11731960861899918	0.4635380351212347	48.99329748194548	10.00000000000108	0.23511428226977316	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5637
CONTRADA_ULMO_001	2814.0	81.55899550906949	1564.4689083684375	0.11737269194561224	0.49278287972187274	40.716404456162124	10.00000000000108	0.2499477589802009	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1938
RANDAZZO_001	3566.0	86.31289915846617	1531.8137599164822	0.11788667292809672	0.47540490899456145	44.54085615911812	10.00000000000108	0.24113336014928888	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4991
PIADENA_009	3321.0	84.63275851300136	1540.7815885085647	0.1181410320136308	0.4790922282343241	43.1671060167742	10.00000000000108	0.24300363044184292	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4374
CASTELFRENTANO_005	2808.0	81.06943850958761	1564.0748282114216	0.11839693910093989	0.48918656411020145	40.259177270671934	10.00000000000108	0.2481236472573466	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1345
S.AGATA_001	3517.0	85.34143333506482	1532.6390558240566	0.11942343223914917	0.47101757676676903	43.6371716072422	10.00000000000108	0.23890803150382742	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5487
CONTRADA_CARPENA_001	3501.0	85.2329151597072	1533.2035488630506	0.11943927717656116	0.47125060112830014	43.549278005217204	10.00000000000108	0.23902622537652327	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1934
TOLOMEI_001_DIR	1517.0	70.5849345302572	1681.2455410536654	0.11958691000102688	0.5303129474491783	31.73388249747397	10.00000000000108	0.268983640113302	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6388
COLLE_FELICE_001	3704.0	86.31878680793315	1521.1812891408806	0.11989207530537488	0.46517096791629564	44.24411696865398	10.00000000000108	0.23594253322873698	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1843
LANCIANO_002	2750.0	80.00330045881941	1566.1456896018603	0.11993368552894389	0.485047836859221	39.310969784808115	10.00000000000108	0.24602441523452057	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3219
S.MARIA_001	2708.0	79.5024891022578	1568.1443420122323	0.12041651724024097	0.4843435058048216	38.88152593797248	10.00000000000108	0.24566716668577515	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5650
VIGNOLA_001	3486.0	84.7209369808428	1533.172806513038	0.12042364404386323	0.4681965151711629	43.06395666700963	10.00000000000108	0.23747714164790412	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6876
MONTE_CIAPPIERE_001	3396.0	84.0596117367395	1536.3850776724153	0.12062323599355095	0.4691551885786164	42.5229487183108	10.00000000000108	0.2379633969129451	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3894
MIRABELLO_001	4212.0	89.00765124514194	1509.7106500645225	0.12081070788453031	0.4551526943591848	46.370265591639324	10.00000000000108	0.2308610964997194	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3778
MASCHITO_002	3469.0	84.37758881441215	1533.4681953337908	0.12098435787867874	0.4666254697191785	42.74805591878714	10.00000000000108	0.23668028098951216	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3576
ASIGLIANO_VERCELLESE_001	3463.0	84.32195157253761	1533.6633738162095	0.12102570815423246	0.46659477796585885	42.70078864083276	10.00000000000108	0.23666471361638075	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=418
VALLE_ISOLA_001	4185.0	88.70090946495793	1510.064808673224	0.12116695647594972	0.4543666277041705	46.09087450993306	10.00000000000108	0.23046239028058138	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6709
DESANA_001	3229.0	82.61987040219093	1542.4768216526898	0.1214635703523197	0.4694712768253172	41.31792399922851	10.00000000000108	0.23812372218428474	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2343
VOLPAGO_001	3442.0	83.84000487388676	1533.9580549836787	0.121863515072072	0.4641928593959368	42.255996145522225	10.00000000000108	0.2354464201477773	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6947
BORGO_D'ALE_001	1935.0	73.04883324278727	1625.4292023854277	0.12196149652884578	0.5018911559514032	33.63378100172616	10.00000000000108	0.25456762977000613	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=878
ESINO_001	3425.0	83.37513005424017	1534.100502483714	0.12273103491801704	0.4616502595566021	41.82515573486162	10.00000000000108	0.2341567707748452	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2481
VARANO_001	3417.0	83.30285326275691	1534.3690585910733	0.12278198435205852	0.46162603448242245	41.76458698366128	10.00000000000108	0.23414448341006136	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6784
DESANA_003	2835.0	79.32977946807195	1559.6527389288233	0.12297915778315738	0.4725015893563477	38.60978667471558	10.00000000000108	0.2396607476316134	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2345
LISANZA_001	3282.0	82.29415095705158	1539.3808481385631	0.12310554116124135	0.4630188385315024	40.94805886618909	10.00000000000108	0.23485093703313067	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3322
CONTRASTO_001	3419.0	83.12394733258424	1534.033674860267	0.12325437748954683	0.46005547080831544	41.58948172185978	10.00000000000108	0.2333478671175064	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1939
FRANCOFONTE_001	1927.0	72.45468761363236	1625.1852189188407	0.1232555505230066	0.4973815947519872	33.12600187235162	10.00000000000108	0.2522803045357893	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2694
CASALBORDINO_001	3149.0	81.26461317919347	1544.6517542277056	0.12347732209311188	0.4643223006519122	40.11244115815265	10.00000000000108	0.23551207492837542	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1254
TROIA_001	3438.0	83.15021035299452	1533.2023694613156	0.12349202064587973	0.4589537718701042	41.59260538969131	10.00000000000108	0.23278906689938175	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6663
SELVA_PIANA_001	3400.0	82.90352176173863	1534.6084475585276	0.12349654841349825	0.4596077829440194	41.39910310218111	10.00000000000108	0.23312079230827895	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6045
GUDO_GAMBAREDO_001_DIR	1934.0	72.36005287491031	1624.16115331887	0.1236271544831063	0.49575553505100833	33.04101644912967	10.00000000000108	0.2514555397256625	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3108
MONTESANTO_001	3350.0	82.5155526130534	1536.4155306902194	0.12365540118757834	0.45998648949197435	41.083749191439125	10.00000000000108	0.23331287863446357	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4005
CAMPOMAGGIORE_001	2782.0	78.51887631610977	1561.7341007840237	0.1240687484012793	0.47001187508612285	37.90995760713995	10.00000000000108	0.23839792270820145	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1103
MOLTONE_001	3207.0	81.2872935430244	1541.7025218133458	0.12437969085071428	0.4602714656720142	40.07219243523723	10.00000000000108	0.23345742334268044	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3812
LATINA_002	798.0	61.00064143348742	1826.0039253241766	0.1248809421076963	0.5588593359809829	24.377957861762262	10.00000000000108	0.2834628481664063	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3229
MONTE_CASSIANO_001	3352.0	82.02206056826077	1535.6469043260126	0.12492356773102253	0.45588291261759645	40.60946737479884	10.00000000000108	0.2312314754734358	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3889
CISINA_007	1410.0	67.27325350527026	1694.2154583845877	0.12546824349923014	0.513177524977324	29.036697752690525	10.00000000000108	0.26029226583415666	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1778
S.SILVESTRO_001	3003.0	79.3679959998622	1549.8080119040292	0.12577127533033128	0.45973376737059735	38.48558762823115	10.00000000000108	0.23318469372690642	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5830
LATINA_001	1425.0	67.19018602147214	1691.0498128395081	0.12601502534118902	0.5102334776808031	28.963593488914192	10.00000000000108	0.2587989955636628	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3228
CASTELFRENTANO_001	2555.0	76.08541558068825	1573.3411562756382	0.12612807404563128	0.4684549828779948	35.89622049926256	10.00000000000108	0.23760824081297216	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1341
CIVITACAMPOMARANO_001	3312.0	81.2676360746189	1536.5164676592779	0.12618032323803874	0.452623485938384	39.93778961068659	10.00000000000108	0.2295782394793423	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1783
LENNE_001_DIR	2549.0	75.91939014213067	1573.5080248072838	0.1264419974451604	0.46756091688482265	35.752727734652	10.00000000000108	0.2371547555143355	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3260
S.VITO_CHIETINO_001	2633.0	76.51038562191717	1568.4795907307412	0.12647847407032256	0.4654317803245521	36.21408374246617	10.00000000000108	0.2360748216657759	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5848
TRENNO_002_DIR	2538.0	75.71967140632786	1573.9885404617762	0.1267504253842082	0.4668110687573597	35.58340588560968	10.00000000000108	0.23677441994110981	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6609
SPERLINGA_002	3297.0	80.94690763714304	1536.7986312040562	0.12675370714566395	0.45109768113574766	39.65149956557143	10.00000000000108	0.22880432563867623	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6231
PARMA_001	3295.0	80.91841922099785	1536.8559504072707	0.12679350294787786	0.4510091652231029	39.62686425213295	10.00000000000108	0.2287594288800627	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4304
TERENZO_001	2531.0	75.6191204835547	1574.3402831353376	0.12687861667761358	0.46656009804461557	35.499424760098336	10.00000000000108	0.23664712337744784	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6341
S.SEBASTIANO_001	3290.0	80.84757026321671	1537.0000801167785	0.1268920783440113	0.4507909753687499	39.565655157906	10.00000000000108	0.228648759318737	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5827
SIGONA_GRANDE_001	1831.0	70.17234460433369	1632.42039351205	0.12707049207360144	0.48726464271521547	31.24067331955419	10.00000000000108	0.24714881642336164	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6175
PALAZZUOLO_001	2506.0	75.3323151189814	1575.7316051776434	0.12714951093090657	0.4662847291184386	35.26416517157573	10.00000000000108	0.2365074516298629	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4234
S.ALESSANDRO_001	3737.0	83.571008570539	1516.436830413601	0.12723153623357428	0.44147147346131504	41.50943082182843	10.00000000000108	0.22392175131494996	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5490
VITTORIA_003	2517.0	75.35249244298411	1574.941359124271	0.12730517089226528	0.4655019913935085	35.273600552525025	10.00000000000108	0.23611043390001415	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6931
TAMERICI_001_DIR	3227.0	80.20140679341063	1539.1940318290776	0.1274939193714416	0.4500469067354512	39.02837903797801	10.00000000000108	0.22827135520208944	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6315
RIGOLIZIA_001	2520.0	75.28315957749398	1574.6037949567383	0.1275422780665733	0.46465223785365695	35.20986463090696	10.00000000000108	0.23567942462247757	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5148
TROIA_003	3313.0	80.68244255100076	1535.6778195578042	0.12771429203504062	0.44784767207409376	39.384181207691434	10.00000000000108	0.22715586641849364	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6665
CASE_PINELLI_001	3985.0	84.70280831785426	1510.588875212677	0.1282603555364781	0.435231081632133	42.32909182993171	10.00000000000108	0.22075651969460153	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1291
ROMA	1330.0	65.46358274559823	1706.8837099008879	0.1283935393337305	0.506985255126853	27.61289086964156	10.00000000000108	0.2571514424902144	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5352
MARCONE_001	2409.0	74.12997862718447	1581.2383970516564	0.12842822891108827	0.4645452560107119	34.27813553262676	10.00000000000108	0.23562516163365224	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3494
PIADENA_008	3286.0	80.14604692111197	1536.2444496790717	0.1286614179141966	0.4454246555285237	38.91110010257165	10.00000000000108	0.22592687170204007	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4373
LORO_PICENO_001	4003.0	84.56390028958417	1509.9025440283394	0.12891996391347887	0.4330849642886891	42.17023654995312	10.00000000000108	0.21966797290741422	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3345
CALESTAN_001_DIR	2472.0	74.38060438990102	1576.731490274309	0.12899312311150973	0.4611280213802412	34.45115756188752	10.00000000000108	0.23389188279434375	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1059
